Episode,Reward
548,-155.68877851963043
549,-171.55612552165985
550,-151.37755274772644
551,-147.04081881046295
552,-170.10204434394836
553,-135.4974514245987
554,-134.04337000846863
555,-122.53826773166656
556,-162.89541149139404
557,-162.9081666469574
558,-144.17092084884644
559,-162.8826562166214
560,-158.55867648124695
561,-145.58673691749573
562,-148.46939074993134
563,-129.74489986896515
564,-165.76530933380127
565,-145.5994930267334
566,-136.938778758049
567,-149.9234721660614
568,-141.2755125761032
569,-149.9234721660614
570,-132.61479878425598
571,-142.69132947921753
572,-144.14541018009186
573,-139.80867648124695
574,-145.61224687099457
575,-145.59949207305908
576,-159.98724722862244
577,-151.35204362869263
578,-154.27296137809753
579,-148.4821456670761
580,-162.90816617012024
581,-128.2908194065094
582,-165.76530838012695
583,-134.0561249256134
584,-164.3112279176712
585,-154.23469710350037
586,-148.4949004650116
587,-151.3520429134369
588,-125.40816569328308
589,-134.08163464069366
590,-136.95153307914734
591,-145.57398188114166
592,-142.7040845155716
593,-154.2346968650818
594,-138.40561509132385
595,-142.70408499240875
596,-152.78061532974243
597,-138.39285945892334
598,-136.96428871154785
599,-148.46939098834991
600,-144.14541113376617
601,-157.1173495054245
602,-144.14541065692902
603,-161.46683955192566
604,-142.70408427715302
605,-136.95153307914734
606,-151.36479783058167
607,-158.55867624282837
608,-135.51020681858063
609,-138.38010382652283
610,-165.77806437015533
611,-135.52296233177185
612,-141.2755128145218
613,-126.84949231147766
614,-147.0535739660263
615,-138.40561485290527
616,-142.70408427715302
617,-148.48214519023895
618,-148.46939051151276
619,-142.7040845155716
620,-148.48214519023895
621,-147.04081904888153
622,-118.20153224468231
623,-162.88265645503998
624,-138.39286017417908
625,-147.0280637741089
626,-162.88265597820282
627,-160.00000262260437
628,-142.70408499240875
629,-132.6275532245636
630,-167.20663607120514
631,-155.67602360248566
632,-136.93877756595612
633,-162.8826562166214
634,-139.82143187522888
635,-147.01530838012695
636,-141.26275825500488
637,-135.4974514245987
638,-167.2066353559494
639,-149.92347240447998
640,-145.59949254989624
641,-134.06888043880463
642,-141.25000286102295
643,-155.68877851963043
644,-152.79337000846863
645,-138.40561437606812
646,-167.2066353559494
647,-139.85969722270966
648,-155.68877804279327
649,-135.4974514245987
650,-138.38010454177856
651,-148.49490094184875
652,-145.59949254989624
653,-136.9260231256485
654,-147.02806448936462
655,-157.11734974384308
656,-149.89796197414398
657,-157.13010454177856
658,-138.39285969734192
659,-138.38010501861572
660,-158.5714316368103
661,-144.18367636203766
662,-125.39541113376617
663,-152.79337072372437
664,-151.35204315185547
665,-132.64030921459198
666,-142.7423493862152
667,-135.51020681858063
668,-152.80612540245056
669,-147.02806401252747
670,-125.40816593170166
671,-142.71683871746063
672,-141.2627580165863
673,-162.8826562166214
674,-141.25000286102295
675,-154.2219421863556
676,-164.32398200035095
677,-132.6020439863205
678,-132.62755370140076
679,-148.49490070343018
680,-148.48214542865753
681,-148.4693900346756
682,-152.79337072372437
683,-151.35204315185547
684,-128.31632912158966
685,-157.14285969734192
686,-149.91071689128876
687,-160.01275765895844
688,-152.8061249256134
689,-151.36479878425598
690,-147.05357372760773
691,-142.70408427715302
692,-141.2755125761032
693,-135.4974514245987
694,-148.48214519023895
695,-160.01275765895844
696,-152.7933702468872
697,-136.92602264881134
698,-144.17092084884644
699,-147.04081881046295
700,-151.33928835391998
701,-135.4846968650818
702,-151.36479902267456
703,-152.78061485290527
704,-152.79337072372437
705,-162.8699015378952
706,-155.67602384090424
707,-149.92347192764282
708,-147.0408192873001
709,-131.1734720468521
710,-134.06887996196747
711,-134.0688797235489
712,-145.59949278831482
713,-139.83418679237366
714,-136.93877804279327
715,-132.62755393981934
716,-125.43367600440979
717,-157.11734998226166
718,-125.39541113376617
719,-175.86734867095947
720,-128.3035739660263
721,-154.24745166301727
722,-136.9642882347107
723,-172.9719421863556
724,-149.93622732162476
725,-135.52296209335327
726,-132.6275532245636
727,-161.45408427715302
728,-142.70408475399017
729,-135.51020634174347
730,-152.80612540245056
731,-142.69132947921753
732,-139.82143139839172
733,-139.82143115997314
734,-134.06888020038605
735,-147.02806448936462
736,-129.7321456670761
737,-149.92347168922424
738,-164.3239827156067
739,-135.49745190143585
740,-148.4821459054947
741,-134.06888020038605
742,-138.39285945892334
743,-155.70153331756592
744,-123.96683967113495
745,-160.00000309944153
746,-154.26020634174347
747,-154.2346968650818
748,-145.57398188114166
749,-151.36479830741882
750,-152.81888043880463
751,-126.84949231147766
752,-132.61479830741882
753,-155.68877804279327
754,-157.13010501861572
755,-131.1734722852707
756,-151.35204315185547
757,-148.4693900346756
758,-145.62500298023224
759,-145.59949207305908
760,-139.84694182872772
761,-158.5586760044098
762,-126.87500274181366
763,-132.61479830741882
764,-148.46939051151276
765,-123.96683919429779
766,-132.62755393981934
767,-132.60204374790192
768,-159.98724746704102
769,-147.0280635356903
770,-136.93877756595612
771,-145.57398235797882
772,-139.80867624282837
773,-123.97959423065186
774,-136.9387778043747
775,-135.51020658016205
776,-154.2346966266632
777,-152.8188806772232
778,-149.91071712970734
779,-112.43622720241547
780,-134.0561249256134
781,-147.05357420444489
782,-161.45408403873444
783,-134.06887996196747
784,-141.27551305294037
785,-131.19898176193237
786,-125.4209201335907
787,-141.26275777816772
788,-151.35204362869263
789,-141.2755125761032
790,-158.54592144489288
791,-141.25000309944153
792,-138.3928599357605
793,-149.91071736812592
794,-149.93622708320618
795,-135.49745166301727
796,-138.39286041259766
797,-138.38010454177856
798,-148.46939098834991
799,-136.95153307914734
800,-131.1862268447876
801,-158.5586760044098
802,-134.0688806772232
803,-135.4846956729889
804,-144.14541113376617
805,-159.98724818229675
806,-131.1862268447876
807,-134.09439063072205
808,-172.98469626903534
809,-138.38010430335999
810,-141.27551305294037
811,-134.0561249256134
812,-151.35204410552979
813,-147.05357372760773
814,-136.95153284072876
815,-158.57143211364746
816,-132.6275532245636
817,-129.7449003458023
818,-151.35204339027405
819,-149.93622756004333
820,-136.9515335559845
821,-147.01530957221985
822,-152.7806146144867
823,-134.0688797235489
824,-128.29081845283508
825,-142.7295937538147
826,-113.89030885696411
827,-128.31632936000824
828,-126.83673739433289
829,-136.97704339027405
830,-141.2755125761032
831,-138.40561437606812
832,-136.95153307914734
833,-151.35204339027405
834,-139.83418655395508
835,-141.2755125761032
836,-135.51020634174347
837,-139.84694135189056
838,-165.7780648469925
839,-142.70408427715302
840,-149.92347264289856
841,-141.2755128145218
842,-145.5867371559143
843,-148.4566352367401
844,-132.61479830741882
845,-125.4209213256836
846,-145.58673739433289
847,-132.64030826091766
848,-148.48214542865753
849,-138.40561509132385
850,-142.71683943271637
851,-147.0408195257187
852,-138.39286017417908
853,-145.59949231147766
854,-149.92347192764282
855,-136.93877828121185
856,-144.14541113376617
857,-132.6403077840805
858,-121.08418655395508
859,-132.65306389331818
860,-125.40816593170166
861,-144.13265526294708
862,-141.2627580165863
863,-123.9795937538147
864,-122.52551257610321
865,-151.35204339027405
866,-136.95153331756592
867,-161.44132936000824
868,-138.36734974384308
869,-158.55867624282837
870,-147.02806425094604
871,-144.15816593170166
872,-151.36479830741882
873,-165.7525544166565
874,-161.44132936000824
875,-136.93877828121185
876,-144.13265526294708
877,-152.8188806772232
878,-144.14541065692902
879,-138.38010430335999
880,-157.13010478019714
881,-157.11734998226166
882,-147.01530861854553
883,-138.39286017417908
884,-135.5229618549347
885,-139.82143115997314
886,-149.9234721660614
887,-136.9387778043747
888,-123.99234962463379
889,-122.52551257610321
890,-149.93622708320618
891,-122.55102276802063
892,-136.97704339027405
893,-134.06888020038605
894,-128.30357372760773
895,-147.04081809520721
896,-144.15816593170166
897,-134.0816353559494
898,-144.1326562166214
899,-147.04081881046295
900,-151.35204410552979
901,-145.58673763275146
902,-132.6147985458374
903,-135.5229618549347
904,-132.61479830741882
905,-141.2755125761032
906,-132.6275532245636
907,-144.15816640853882
908,-145.5994930267334
909,-160.0000021457672
910,-154.23469638824463
911,-119.6301041841507
912,-155.68877804279327
913,-139.83418607711792
914,-134.05612516403198
915,-141.2627580165863
916,-158.5586760044098
917,-158.55867648124695
918,-136.95153284072876
919,-123.97959327697754
920,-129.71939039230347
921,-128.30357372760773
922,-139.83418679237366
923,-132.6275532245636
924,-138.3928599357605
925,-155.7015335559845
926,-145.57398211956024
927,-135.51020681858063
928,-132.60204327106476
929,-131.16071665287018
930,-154.2346966266632
931,-125.43367576599121
932,-164.33673763275146
933,-160.0000033378601
934,-152.79337000846863
935,-138.3928599357605
936,-145.61224782466888
937,-125.42092108726501
938,-141.27551305294037
939,-157.1301052570343
940,-149.91071712970734
941,-123.95408380031586
942,-151.35204315185547
943,-129.74490082263947
944,-148.4821456670761
945,-144.15816521644592
946,-144.17092061042786
947,-149.92347168922424
948,-145.58673763275146
949,-144.14541161060333
950,-134.05612516403198
951,-125.40816569328308
952,-134.06887996196747
953,-145.58673763275146
954,-136.9642882347107
955,-152.80612540245056
956,-138.39285969734192
957,-132.6275532245636
958,-142.71683967113495
959,-144.15816569328308
960,-147.02806401252747
961,-149.9107164144516
962,-152.78061509132385
963,-154.2346968650818
964,-147.06632924079895
965,-128.30357420444489
966,-154.23469734191895
967,-154.2474514245987
